Product;week;month;year;unit
ITEM011;35;9;2023;50.3
ITEM011;36;9;2023;49.5
ITEM011;37;10;2023;52.3
ITEM011;38;10;2023;47.6
ITEM011;39;10;2023;41.5
ITEM011;40;10;2023;39.5
ITEM011;41;11;2023;34.1
ITEM011;42;11;2023;29.4
ITEM011;43;11;2023;27.2
ITEM011;44;11;2023;40.8
ITEM011;45;12;2023;32.1
ITEM011;46;12;2023;42.7
ITEM011;47;12;2023;69.7
ITEM011;48;12;2023;67.3
ITEM011;49;12;2023;56.8
ITEM011;50;12;2023;56.8
ITEM011;51;12;2023;65.8
ITEM011;52;12;2023;33.2
ITEM011;1;1;2024;30.8
ITEM011;2;1;2024;38.0
ITEM011;3;1;2024;39.1
ITEM011;4;1;2024;39.7
ITEM011;5;2;2024;49.0
ITEM011;6;2;2024;56.0
ITEM011;7;2;2024;46.0
ITEM011;8;2;2024;46.4
ITEM011;9;3;2024;64.2
ITEM011;10;3;2024;55.1
ITEM011;11;3;2024;62.0
ITEM011;12;3;2024;53.9
ITEM011;13;4;2024;56.4
ITEM011;14;4;2024;62.2
ITEM011;15;4;2024;67.6
ITEM011;16;4;2024;70.3
ITEM011;17;5;2024;67.8
ITEM011;18;5;2024;75.3
ITEM011;19;5;2024;76.2
ITEM011;20;5;2024;85.7
ITEM011;21;6;2024;70.5
ITEM011;22;6;2024;81.2
ITEM011;23;6;2024;76.2
ITEM011;24;6;2024;72.7
ITEM011;25;7;2024;68.0
ITEM011;26;7;2024;76.3
ITEM011;27;7;2024;71.9
ITEM011;28;7;2024;73.4
ITEM011;29;8;2024;62.5
ITEM011;30;8;2024;70.3
ITEM011;31;8;2024;67.8
ITEM011;32;8;2024;70.5
ITEM011;33;9;2024;72.7
ITEM011;34;9;2024;62.8
ITEM011;35;9;2024;53.5
ITEM011;36;9;2024;56.2
ITEM011;37;10;2024;50.7
ITEM011;38;10;2024;52.2
ITEM011;39;10;2024;36.1
ITEM011;40;10;2024;52.1
ITEM011;41;11;2024;37.2
ITEM011;42;11;2024;34.9
ITEM011;43;11;2024;38.9
ITEM011;44;11;2024;35.5
ITEM011;45;12;2024;0.0
ITEM011;46;12;2024;35.6
ITEM011;47;12;2024;73.0
ITEM011;48;12;2024;65.2
ITEM011;49;12;2024;67.5
ITEM011;50;12;2024;77.8
ITEM011;51;12;2024;61.9
ITEM011;52;12;2024;0.0
ITEM011;1;1;2025;36.4
ITEM011;2;1;2025;26.5
ITEM011;3;1;2025;32.7
ITEM011;4;1;2025;33.0
ITEM011;5;2;2025;27.1
ITEM011;6;2;2025;40.6
ITEM011;7;2;2025;0.0
ITEM011;8;2;2025;46.0
ITEM011;9;3;2025;44.7
ITEM011;10;3;2025;40.8
ITEM011;11;3;2025;55.5
ITEM011;12;3;2025;59.1
ITEM011;13;4;2025;52.5
ITEM011;14;4;2025;63.1
ITEM011;15;4;2025;67.3
ITEM011;16;4;2025;71.8
ITEM011;17;5;2025;76.1
ITEM011;18;5;2025;79.8
ITEM011;19;5;2025;70.3
ITEM011;20;5;2025;71.9
ITEM011;21;6;2025;69.9
ITEM011;22;6;2025;76.7
ITEM011;23;6;2025;88.5
ITEM011;24;6;2025;76.3
ITEM011;25;7;2025;61.2
ITEM011;26;7;2025;67.2
ITEM011;27;7;2025;75.0
ITEM011;28;7;2025;55.5
ITEM011;29;8;2025;74.1
ITEM011;30;8;2025;63.5
ITEM011;31;8;2025;75.5
ITEM011;32;8;2025;74.4
ITEM011;33;9;2025;60.2
ITEM011;34;9;2025;60.2
ITEM011;35;9;2025;58.4
ITEM011;36;9;2025;58.5
ITEM011;37;10;2025;52.9
ITEM011;38;10;2025;51.2
ITEM011;39;10;2025;41.2
ITEM011;40;10;2025;40.8
ITEM011;41;11;2025;43.4
ITEM011;42;11;2025;42.3
ITEM011;43;11;2025;51.3
ITEM011;44;11;2025;41.7
ITEM011;45;12;2025;29.3
ITEM011;46;12;2025;34.2
ITEM011;47;12;2025;66.0
ITEM011;48;12;2025;66.7
ITEM011;49;12;2025;69.1
ITEM011;50;12;2025;64.7
ITEM011;51;12;2025;77.3
ITEM011;52;12;2025;27.9
ITEM011;1;1;2026;36.9
ITEM011;2;1;2026;51.5
ITEM011;3;1;2026;36.3
ITEM011;4;1;2026;38.3
ITEM011;5;2;2026;56.7
ITEM011;6;2;2026;49.6
ITEM011;7;2;2026;49.1
ITEM011;8;2;2026;51.6
ITEM011;9;3;2026;62.4
ITEM011;10;3;2026;53.5
ITEM011;11;3;2026;51.2
ITEM011;12;3;2026;54.3
ITEM011;13;4;2026;67.6
ITEM011;14;4;2026;62.3
ITEM011;15;4;2026;71.3
ITEM011;16;4;2026;0.0
ITEM011;17;5;2026;77.6
ITEM011;18;5;2026;0.0
ITEM011;19;5;2026;79.1
ITEM011;20;5;2026;57.9
ITEM011;21;6;2026;88.0
ITEM011;22;6;2026;75.0
ITEM011;23;6;2026;68.3
ITEM011;24;6;2026;65.5
ITEM011;25;7;2026;0.0
ITEM011;26;7;2026;78.8
ITEM011;27;7;2026;73.1
ITEM011;28;7;2026;73.6
ITEM011;29;8;2026;63.1
ITEM011;30;8;2026;74.1
ITEM011;31;8;2026;74.8
ITEM011;32;8;2026;60.9
ITEM011;33;9;2026;68.2
ITEM011;34;9;2026;81.2
ITEM011;35;9;2026;66.0
ITEM011;36;9;2026;58.2
ITEM011;37;10;2026;47.2
ITEM011;38;10;2026;58.7
ITEM011;39;10;2026;53.5
ITEM011;40;10;2026;43.6
ITEM011;41;11;2026;48.8
ITEM011;42;11;2026;35.6
ITEM011;43;11;2026;42.9
ITEM011;44;11;2026;38.7
ITEM011;45;12;2026;50.1
ITEM011;46;12;2026;37.7
ITEM011;47;12;2026;86.7
ITEM011;48;12;2026;69.3
ITEM011;49;12;2026;72.8
ITEM011;50;12;2026;0.0
ITEM011;51;12;2026;75.8
ITEM011;52;12;2026;23.9
ITEM012;34;9;2022;82.7
ITEM012;35;9;2022;86.5
ITEM012;36;9;2022;104.1
ITEM012;37;10;2022;83.4
ITEM012;38;10;2022;88.7
ITEM012;39;10;2022;84.5
ITEM012;40;10;2022;75.6
ITEM012;41;11;2022;54.2
ITEM012;42;11;2022;73.9
ITEM012;43;11;2022;46.9
ITEM012;44;11;2022;49.2
ITEM012;45;12;2022;57.6
ITEM012;46;12;2022;0.0
ITEM012;47;12;2022;107.1
ITEM012;48;12;2022;0.0
ITEM012;49;12;2022;95.8
ITEM012;50;12;2022;109.8
ITEM012;51;12;2022;132.2
ITEM012;52;12;2022;67.6
ITEM012;1;1;2023;39.3
ITEM012;2;1;2023;54.6
ITEM012;3;1;2023;53.9
ITEM012;4;1;2023;62.8
ITEM012;5;2;2023;69.3
ITEM012;6;2;2023;64.6
ITEM012;7;2;2023;84.3
ITEM012;8;2;2023;90.3
ITEM012;9;3;2023;93.9
ITEM012;10;3;2023;77.6
ITEM012;11;3;2023;94.3
ITEM012;12;3;2023;105.6
ITEM012;13;4;2023;107.5
ITEM012;14;4;2023;110.7
ITEM012;15;4;2023;0.0
ITEM012;16;4;2023;105.7
ITEM012;17;5;2023;96.0
ITEM012;18;5;2023;113.1
ITEM012;19;5;2023;115.9
ITEM012;20;5;2023;145.6
ITEM012;21;6;2023;115.0
ITEM012;22;6;2023;134.0
ITEM012;23;6;2023;145.3
ITEM012;24;6;2023;142.0
ITEM012;25;7;2023;121.4
ITEM012;26;7;2023;128.8
ITEM012;27;7;2023;121.2
ITEM012;28;7;2023;108.6
ITEM012;29;8;2023;127.8
ITEM012;30;8;2023;117.2
ITEM012;31;8;2023;98.7
ITEM012;32;8;2023;100.6
ITEM012;33;9;2023;99.0
ITEM012;34;9;2023;108.8
ITEM012;35;9;2023;80.7
ITEM012;36;9;2023;65.8
ITEM012;37;10;2023;72.4
ITEM012;38;10;2023;82.3
ITEM012;39;10;2023;66.3
ITEM012;40;10;2023;70.5
ITEM012;41;11;2023;63.8
ITEM012;42;11;2023;44.9
ITEM012;43;11;2023;55.7
ITEM012;44;11;2023;57.9
ITEM012;45;12;2023;67.5
ITEM012;46;12;2023;76.2
ITEM012;47;12;2023;99.7
ITEM012;48;12;2023;108.6
ITEM012;49;12;2023;111.8
ITEM012;50;12;2023;131.4
ITEM012;51;12;2023;102.4
ITEM012;52;12;2023;48.3
ITEM012;1;1;2024;54.8
ITEM012;2;1;2024;52.2
ITEM012;3;1;2024;70.1
ITEM012;4;1;2024;76.3
ITEM012;5;2;2024;72.3
ITEM012;6;2;2024;75.3
ITEM012;7;2;2024;91.3
ITEM012;8;2;2024;79.4
ITEM012;9;3;2024;93.7
ITEM012;10;3;2024;87.7
ITEM012;11;3;2024;82.7
ITEM012;12;3;2024;110.5
ITEM012;13;4;2024;105.7
ITEM012;14;4;2024;117.4
ITEM012;15;4;2024;114.5
ITEM012;16;4;2024;119.1
ITEM012;17;5;2024;108.4
ITEM012;18;5;2024;145.6
ITEM012;19;5;2024;126.8
ITEM012;20;5;2024;137.1
ITEM012;21;6;2024;0.0
ITEM012;22;6;2024;119.5
ITEM012;23;6;2024;134.2
ITEM012;24;6;2024;112.9
ITEM012;25;7;2024;140.1
ITEM012;26;7;2024;121.3
ITEM012;27;7;2024;130.1
ITEM012;28;7;2024;123.1
ITEM012;29;8;2024;129.4
ITEM012;30;8;2024;127.1
ITEM012;31;8;2024;113.3
ITEM012;32;8;2024;92.4
ITEM012;33;9;2024;121.2
ITEM012;34;9;2024;86.4
ITEM012;35;9;2024;100.8
ITEM012;36;9;2024;105.6
ITEM012;37;10;2024;92.9
ITEM012;38;10;2024;77.4
ITEM012;39;10;2024;81.7
ITEM012;40;10;2024;70.4
ITEM012;41;11;2024;66.5
ITEM012;42;11;2024;71.6
ITEM012;43;11;2024;40.8
ITEM012;44;11;2024;61.3
ITEM012;45;12;2024;63.0
ITEM012;46;12;2024;60.7
ITEM012;47;12;2024;103.4
ITEM012;48;12;2024;115.5
ITEM012;49;12;2024;110.5
ITEM012;50;12;2024;131.2
ITEM012;51;12;2024;117.0
ITEM012;52;12;2024;54.9
ITEM012;1;1;2025;69.8
ITEM012;2;1;2025;47.5
ITEM012;3;1;2025;67.7
ITEM012;4;1;2025;72.8
ITEM012;5;2;2025;74.3
ITEM012;6;2;2025;0.0
ITEM012;7;2;2025;81.6
ITEM012;8;2;2025;73.5
ITEM012;9;3;2025;106.6
ITEM012;10;3;2025;94.3
ITEM012;11;3;2025;102.5
ITEM012;12;3;2025;87.7
ITEM012;13;4;2025;100.1
ITEM012;14;4;2025;115.9
ITEM012;15;4;2025;123.8
ITEM012;16;4;2025;107.8
ITEM012;17;5;2025;106.7
ITEM012;18;5;2025;127.5
ITEM012;19;5;2025;121.2
ITEM012;20;5;2025;111.2
ITEM012;21;6;2025;110.8
ITEM012;22;6;2025;122.7
ITEM012;23;6;2025;139.7
ITEM012;24;6;2025;140.8
ITEM012;25;7;2025;130.9
ITEM012;26;7;2025;128.5
ITEM012;27;7;2025;121.5
ITEM012;28;7;2025;101.0
ITEM012;29;8;2025;131.6
ITEM012;30;8;2025;121.6
ITEM012;31;8;2025;106.1
ITEM012;32;8;2025;124.5
ITEM012;33;9;2025;95.3
ITEM012;34;9;2025;114.4
ITEM012;35;9;2025;81.6
ITEM012;36;9;2025;120.5
ITEM012;37;10;2025;77.0
ITEM012;38;10;2025;98.6
ITEM012;39;10;2025;76.3
ITEM012;40;10;2025;84.9
ITEM012;41;11;2025;93.0
ITEM012;42;11;2025;69.3
ITEM012;43;11;2025;93.4
ITEM012;44;11;2025;84.6
ITEM012;45;12;2025;49.6
ITEM012;46;12;2025;62.6
ITEM012;47;12;2025;111.7
ITEM012;48;12;2025;113.9
ITEM012;49;12;2025;109.5
ITEM012;50;12;2025;104.5
ITEM012;51;12;2025;113.6
ITEM012;52;12;2025;68.8
ITEM012;1;1;2026;39.7
ITEM012;2;1;2026;76.4
ITEM012;3;1;2026;71.6
ITEM012;4;1;2026;88.4
ITEM012;5;2;2026;71.8
ITEM012;6;2;2026;74.1
ITEM012;7;2;2026;75.9
ITEM012;8;2;2026;93.1
ITEM012;9;3;2026;73.7
ITEM012;10;3;2026;89.1
ITEM012;11;3;2026;102.7
ITEM012;12;3;2026;90.0
ITEM012;13;4;2026;109.9
ITEM012;14;4;2026;126.3
ITEM012;15;4;2026;128.4
ITEM012;16;4;2026;118.9
ITEM012;17;5;2026;133.0
ITEM012;18;5;2026;130.5
ITEM012;19;5;2026;129.9
ITEM012;20;5;2026;136.2
ITEM012;21;6;2026;127.4
ITEM012;22;6;2026;129.1
ITEM012;23;6;2026;136.7
ITEM012;24;6;2026;132.0
ITEM012;25;7;2026;142.8
ITEM012;26;7;2026;138.0
ITEM012;27;7;2026;136.3
ITEM012;28;7;2026;131.9
ITEM012;29;8;2026;125.6
ITEM012;30;8;2026;128.4
ITEM012;31;8;2026;128.1
ITEM012;32;8;2026;117.8
ITEM012;33;9;2026;102.0
ITEM012;34;9;2026;106.5
ITEM012;35;9;2026;87.5
ITEM012;36;9;2026;110.9
ITEM012;37;10;2026;101.5
ITEM012;38;10;2026;81.4
ITEM012;39;10;2026;79.4
ITEM012;40;10;2026;95.4
ITEM012;41;11;2026;71.5
ITEM012;42;11;2026;60.1
ITEM012;43;11;2026;60.6
ITEM012;44;11;2026;66.8
ITEM012;45;12;2026;63.0
ITEM012;46;12;2026;62.1
ITEM012;47;12;2026;124.4
ITEM012;48;12;2026;110.8
ITEM012;49;12;2026;120.5
ITEM012;50;12;2026;105.3
ITEM012;51;12;2026;129.7
ITEM012;52;12;2026;55.8
ITEM013;3;1;2023;17.6
ITEM013;4;1;2023;23.2
ITEM013;5;2;2023;14.3
ITEM013;6;2;2023;19.8
ITEM013;7;2;2023;22.9
ITEM013;8;2;2023;26.8
ITEM013;9;3;2023;27.4
ITEM013;10;3;2023;0.0
ITEM013;11;3;2023;26.7
ITEM013;12;3;2023;32.3
ITEM013;13;4;2023;28.4
ITEM013;14;4;2023;30.6
ITEM013;15;4;2023;35.8
ITEM013;16;4;2023;41.8
ITEM013;17;5;2023;33.8
ITEM013;18;5;2023;35.7
ITEM013;19;5;2023;37.5
ITEM013;20;5;2023;39.6
ITEM013;21;6;2023;39.3
ITEM013;22;6;2023;33.0
ITEM013;23;6;2023;36.7
ITEM013;24;6;2023;39.6
ITEM013;25;7;2023;41.0
ITEM013;26;7;2023;34.2
ITEM013;27;7;2023;35.6
ITEM013;28;7;2023;35.4
ITEM013;29;8;2023;33.2
ITEM013;30;8;2023;33.3
ITEM013;31;8;2023;22.7
ITEM013;32;8;2023;43.2
ITEM013;33;9;2023;38.4
ITEM013;34;9;2023;27.3
ITEM013;35;9;2023;26.4
ITEM013;36;9;2023;19.1
ITEM013;37;10;2023;17.3
ITEM013;38;10;2023;25.3
ITEM013;39;10;2023;26.5
ITEM013;40;10;2023;24.5
ITEM013;41;11;2023;16.8
ITEM013;42;11;2023;22.3
ITEM013;43;11;2023;0.0
ITEM013;44;11;2023;16.1
ITEM013;45;12;2023;0.0
ITEM013;46;12;2023;13.7
ITEM013;47;12;2023;0.0
ITEM013;48;12;2023;32.3
ITEM013;49;12;2023;31.6
ITEM013;50;12;2023;22.3
ITEM013;51;12;2023;32.0
ITEM013;52;12;2023;0.0
ITEM013;1;1;2024;18.5
ITEM013;2;1;2024;22.8
ITEM013;3;1;2024;16.8
ITEM013;4;1;2024;19.8
ITEM013;5;2;2024;28.6
ITEM013;6;2;2024;22.6
ITEM013;7;2;2024;22.5
ITEM013;8;2;2024;20.5
ITEM013;9;3;2024;28.2
ITEM013;10;3;2024;0.0
ITEM013;11;3;2024;32.6
ITEM013;12;3;2024;31.3
ITEM013;13;4;2024;27.6
ITEM013;14;4;2024;0.0
ITEM013;15;4;2024;28.9
ITEM013;16;4;2024;25.8
ITEM013;17;5;2024;35.7
ITEM013;18;5;2024;26.3
ITEM013;19;5;2024;34.9
ITEM013;20;5;2024;35.1
ITEM013;21;6;2024;34.8
ITEM013;22;6;2024;38.2
ITEM013;23;6;2024;34.2
ITEM013;24;6;2024;0.0
ITEM013;25;7;2024;41.4
ITEM013;26;7;2024;38.2
ITEM013;27;7;2024;33.7
ITEM013;28;7;2024;34.8
ITEM013;29;8;2024;32.7
ITEM013;30;8;2024;32.6
ITEM013;31;8;2024;33.1
ITEM013;32;8;2024;25.7
ITEM013;33;9;2024;23.8
ITEM013;34;9;2024;25.5
ITEM013;35;9;2024;29.9
ITEM013;36;9;2024;29.3
ITEM013;37;10;2024;28.8
ITEM013;38;10;2024;20.9
ITEM013;39;10;2024;23.6
ITEM013;40;10;2024;20.6
ITEM013;41;11;2024;20.6
ITEM013;42;11;2024;18.6
ITEM013;43;11;2024;20.4
ITEM013;44;11;2024;15.9
ITEM013;45;12;2024;22.7
ITEM013;46;12;2024;0.0
ITEM013;47;12;2024;34.1
ITEM013;48;12;2024;36.2
ITEM013;49;12;2024;26.3
ITEM013;50;12;2024;37.0
ITEM013;51;12;2024;33.8
ITEM013;52;12;2024;15.2
ITEM013;1;1;2025;15.3
ITEM013;2;1;2025;25.3
ITEM013;3;1;2025;22.9
ITEM013;4;1;2025;19.9
ITEM013;5;2;2025;15.7
ITEM013;6;2;2025;0.0
ITEM013;7;2;2025;19.2
ITEM013;8;2;2025;23.3
ITEM013;9;3;2025;25.4
ITEM013;10;3;2025;24.3
ITEM013;11;3;2025;27.7
ITEM013;12;3;2025;29.6
ITEM013;13;4;2025;30.0
ITEM013;14;4;2025;33.2
ITEM013;15;4;2025;39.6
ITEM013;16;4;2025;28.4
ITEM013;17;5;2025;35.5
ITEM013;18;5;2025;31.2
ITEM013;19;5;2025;30.3
ITEM013;20;5;2025;0.0
ITEM013;21;6;2025;38.1
ITEM013;22;6;2025;31.3
ITEM013;23;6;2025;36.7
ITEM013;24;6;2025;30.1
ITEM013;25;7;2025;33.7
ITEM013;26;7;2025;28.1
ITEM013;27;7;2025;35.8
ITEM013;28;7;2025;38.6
ITEM013;29;8;2025;37.4
ITEM013;30;8;2025;32.7
ITEM013;31;8;2025;37.3
ITEM013;32;8;2025;37.9
ITEM013;33;9;2025;34.1
ITEM013;34;9;2025;27.9
ITEM013;35;9;2025;28.4
ITEM013;36;9;2025;34.2
ITEM013;37;10;2025;25.3
ITEM013;38;10;2025;27.7
ITEM013;39;10;2025;21.3
ITEM013;40;10;2025;27.2
ITEM013;41;11;2025;18.8
ITEM013;42;11;2025;20.9
ITEM013;43;11;2025;22.6
ITEM013;44;11;2025;27.1
ITEM013;45;12;2025;20.0
ITEM013;46;12;2025;0.0
ITEM013;47;12;2025;0.0
ITEM013;48;12;2025;36.9
ITEM013;49;12;2025;34.8
ITEM013;50;12;2025;35.8
ITEM013;51;12;2025;39.4
ITEM013;52;12;2025;19.0
ITEM013;1;1;2026;20.8
ITEM013;2;1;2026;18.5
ITEM013;3;1;2026;17.5
ITEM013;4;1;2026;19.1
ITEM013;5;2;2026;12.9
ITEM013;6;2;2026;25.7
ITEM013;7;2;2026;26.4
ITEM013;8;2;2026;27.9
ITEM013;9;3;2026;23.7
ITEM013;10;3;2026;0.0
ITEM013;11;3;2026;27.0
ITEM013;12;3;2026;35.2
ITEM013;13;4;2026;32.6
ITEM013;14;4;2026;33.2
ITEM013;15;4;2026;0.0
ITEM013;16;4;2026;32.6
ITEM013;17;5;2026;37.3
ITEM013;18;5;2026;44.7
ITEM013;19;5;2026;42.5
ITEM013;20;5;2026;39.2
ITEM013;21;6;2026;38.5
ITEM013;22;6;2026;40.5
ITEM013;23;6;2026;44.3
ITEM013;24;6;2026;43.9
ITEM013;25;7;2026;44.8
ITEM013;26;7;2026;38.9
ITEM013;27;7;2026;29.1
ITEM013;28;7;2026;44.5
ITEM013;29;8;2026;33.0
ITEM013;30;8;2026;27.4
ITEM013;31;8;2026;37.4
ITEM013;32;8;2026;25.1
ITEM013;33;9;2026;0.0
ITEM013;34;9;2026;22.8
ITEM013;35;9;2026;0.0
ITEM013;36;9;2026;35.4
ITEM013;37;10;2026;0.0
ITEM013;38;10;2026;26.5
ITEM013;39;10;2026;27.2
ITEM013;40;10;2026;0.0
ITEM013;41;11;2026;20.7
ITEM013;42;11;2026;20.3
ITEM013;43;11;2026;24.0
ITEM013;44;11;2026;0.0
ITEM013;45;12;2026;0.0
ITEM013;46;12;2026;19.3
ITEM013;47;12;2026;32.0
ITEM013;48;12;2026;32.0
ITEM013;49;12;2026;33.7
ITEM013;50;12;2026;26.7
ITEM013;51;12;2026;37.5
ITEM013;52;12;2026;16.6
ITEM014;11;3;2022;122.9
ITEM014;12;3;2022;135.4
ITEM014;13;4;2022;150.1
ITEM014;14;4;2022;134.7
ITEM014;15;4;2022;174.5
ITEM014;16;4;2022;142.0
ITEM014;17;5;2022;144.1
ITEM014;18;5;2022;172.2
ITEM014;19;5;2022;164.6
ITEM014;20;5;2022;158.3
ITEM014;21;6;2022;154.6
ITEM014;22;6;2022;159.3
ITEM014;23;6;2022;171.4
ITEM014;24;6;2022;187.2
ITEM014;25;7;2022;150.1
ITEM014;26;7;2022;169.5
ITEM014;27;7;2022;174.1
ITEM014;28;7;2022;156.5
ITEM014;29;8;2022;176.0
ITEM014;30;8;2022;157.7
ITEM014;31;8;2022;159.8
ITEM014;32;8;2022;154.1
ITEM014;33;9;2022;153.1
ITEM014;34;9;2022;131.9
ITEM014;35;9;2022;147.5
ITEM014;36;9;2022;121.0
ITEM014;37;10;2022;113.2
ITEM014;38;10;2022;106.8
ITEM014;39;10;2022;100.2
ITEM014;40;10;2022;94.8
ITEM014;41;11;2022;94.7
ITEM014;42;11;2022;90.4
ITEM014;43;11;2022;86.0
ITEM014;44;11;2022;79.1
ITEM014;45;12;2022;87.7
ITEM014;46;12;2022;78.2
ITEM014;47;12;2022;154.4
ITEM014;48;12;2022;137.5
ITEM014;49;12;2022;133.5
ITEM014;50;12;2022;156.4
ITEM014;51;12;2022;159.5
ITEM014;52;12;2022;64.9
ITEM014;1;1;2023;66.1
ITEM014;2;1;2023;97.0
ITEM014;3;1;2023;80.3
ITEM014;4;1;2023;82.5
ITEM014;5;2;2023;82.3
ITEM014;6;2;2023;87.6
ITEM014;7;2;2023;131.6
ITEM014;8;2;2023;110.3
ITEM014;9;3;2023;114.3
ITEM014;10;3;2023;110.3
ITEM014;11;3;2023;110.2
ITEM014;12;3;2023;156.6
ITEM014;13;4;2023;154.2
ITEM014;14;4;2023;0.0
ITEM014;15;4;2023;121.6
ITEM014;16;4;2023;154.5
ITEM014;17;5;2023;163.4
ITEM014;18;5;2023;166.8
ITEM014;19;5;2023;136.7
ITEM014;20;5;2023;187.9
ITEM014;21;6;2023;178.1
ITEM014;22;6;2023;146.6
ITEM014;23;6;2023;169.1
ITEM014;24;6;2023;165.8
ITEM014;25;7;2023;173.6
ITEM014;26;7;2023;169.3
ITEM014;27;7;2023;173.7
ITEM014;28;7;2023;144.5
ITEM014;29;8;2023;164.6
ITEM014;30;8;2023;147.6
ITEM014;31;8;2023;147.1
ITEM014;32;8;2023;147.4
ITEM014;33;9;2023;162.0
ITEM014;34;9;2023;143.7
ITEM014;35;9;2023;130.2
ITEM014;36;9;2023;110.4
ITEM014;37;10;2023;119.7
ITEM014;38;10;2023;102.9
ITEM014;39;10;2023;120.7
ITEM014;40;10;2023;102.3
ITEM014;41;11;2023;85.1
ITEM014;42;11;2023;91.8
ITEM014;43;11;2023;100.8
ITEM014;44;11;2023;96.6
ITEM014;45;12;2023;79.8
ITEM014;46;12;2023;88.6
ITEM014;47;12;2023;155.9
ITEM014;48;12;2023;131.8
ITEM014;49;12;2023;148.0
ITEM014;50;12;2023;133.1
ITEM014;51;12;2023;161.3
ITEM014;52;12;2023;71.4
ITEM014;1;1;2024;85.3
ITEM014;2;1;2024;66.3
ITEM014;3;1;2024;91.4
ITEM014;4;1;2024;93.0
ITEM014;5;2;2024;104.9
ITEM014;6;2;2024;101.1
ITEM014;7;2;2024;110.8
ITEM014;8;2;2024;129.5
ITEM014;9;3;2024;133.3
ITEM014;10;3;2024;152.4
ITEM014;11;3;2024;162.0
ITEM014;12;3;2024;170.8
ITEM014;13;4;2024;146.0
ITEM014;14;4;2024;153.9
ITEM014;15;4;2024;180.5
ITEM014;16;4;2024;177.6
ITEM014;17;5;2024;159.2
ITEM014;18;5;2024;160.1
ITEM014;19;5;2024;150.6
ITEM014;20;5;2024;180.4
ITEM014;21;6;2024;194.4
ITEM014;22;6;2024;170.0
ITEM014;23;6;2024;170.9
ITEM014;24;6;2024;144.5
ITEM014;25;7;2024;185.4
ITEM014;26;7;2024;189.3
ITEM014;27;7;2024;176.6
ITEM014;28;7;2024;162.1
ITEM014;29;8;2024;164.7
ITEM014;30;8;2024;158.8
ITEM014;31;8;2024;165.2
ITEM014;32;8;2024;144.6
ITEM014;33;9;2024;133.2
ITEM014;34;9;2024;119.8
ITEM014;35;9;2024;129.5
ITEM014;36;9;2024;142.0
ITEM014;37;10;2024;113.9
ITEM014;38;10;2024;100.0
ITEM014;39;10;2024;98.5
ITEM014;40;10;2024;95.7
ITEM014;41;11;2024;95.7
ITEM014;42;11;2024;82.2
ITEM014;43;11;2024;68.3
ITEM014;44;11;2024;99.5
ITEM014;45;12;2024;73.8
ITEM014;46;12;2024;87.9
ITEM014;47;12;2024;150.7
ITEM014;48;12;2024;147.1
ITEM014;49;12;2024;165.0
ITEM014;50;12;2024;155.5
ITEM014;51;12;2024;172.8
ITEM014;52;12;2024;78.5
ITEM014;1;1;2025;74.4
ITEM014;2;1;2025;86.4
ITEM014;3;1;2025;86.7
ITEM014;4;1;2025;119.0
ITEM014;5;2;2025;95.4
ITEM014;6;2;2025;112.8
ITEM014;7;2;2025;114.0
ITEM014;8;2;2025;107.1
ITEM014;9;3;2025;116.0
ITEM014;10;3;2025;134.0
ITEM014;11;3;2025;140.2
ITEM014;12;3;2025;140.2
ITEM014;13;4;2025;0.0
ITEM014;14;4;2025;135.7
ITEM014;15;4;2025;150.7
ITEM014;16;4;2025;177.7
ITEM014;17;5;2025;163.8
ITEM014;18;5;2025;185.8
ITEM014;19;5;2025;191.0
ITEM014;20;5;2025;193.4
ITEM014;21;6;2025;201.5
ITEM014;22;6;2025;188.5
ITEM014;23;6;2025;202.6
ITEM014;24;6;2025;194.0
ITEM014;25;7;2025;161.0
ITEM014;26;7;2025;184.8
ITEM014;27;7;2025;205.8
ITEM014;28;7;2025;151.9
ITEM014;29;8;2025;170.8
ITEM014;30;8;2025;153.8
ITEM014;31;8;2025;152.8
ITEM014;32;8;2025;150.6
ITEM014;33;9;2025;156.3
ITEM014;34;9;2025;141.9
ITEM014;35;9;2025;144.3
ITEM014;36;9;2025;157.3
ITEM014;37;10;2025;140.8
ITEM014;38;10;2025;124.3
ITEM014;39;10;2025;113.6
ITEM014;40;10;2025;116.8
ITEM014;41;11;2025;85.3
ITEM014;42;11;2025;96.3
ITEM014;43;11;2025;103.4
ITEM014;44;11;2025;95.4
ITEM014;45;12;2025;104.1
ITEM014;46;12;2025;99.7
ITEM014;47;12;2025;166.7
ITEM014;48;12;2025;156.5
ITEM014;49;12;2025;153.7
ITEM014;50;12;2025;175.0
ITEM014;51;12;2025;167.1
ITEM014;52;12;2025;78.7
ITEM014;1;1;2026;103.5
ITEM014;2;1;2026;99.2
ITEM014;3;1;2026;97.2
ITEM014;4;1;2026;112.6
ITEM014;5;2;2026;114.4
ITEM014;6;2;2026;129.5
ITEM014;7;2;2026;135.0
ITEM014;8;2;2026;118.5
ITEM014;9;3;2026;130.2
ITEM014;10;3;2026;132.7
ITEM014;11;3;2026;165.4
ITEM014;12;3;2026;158.6
ITEM014;13;4;2026;154.4
ITEM014;14;4;2026;151.7
ITEM014;15;4;2026;166.5
ITEM014;16;4;2026;144.5
ITEM014;17;5;2026;171.1
